"","sensor_id","poll_measure","date","time","sensor_streetname","sensor_lat","sensor_long","sensor_type"
"2145",5506,89,"2013/11/28","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2146",5506,76,"2013/11/28","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2147",5506,74,"2013/11/28","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2148",5506,56,"2013/11/28","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2149",5506,56,"2013/11/28","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2150",5506,66,"2013/11/28","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2151",5506,64,"2013/11/28","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2152",5506,87,"2013/11/28","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2153",5506,99,"2013/11/28","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2154",5506,101,"2013/11/28","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2155",5506,103,"2013/11/28","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2156",5506,95,"2013/11/28","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2157",5506,98,"2013/11/28","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2158",5506,92,"2013/11/28","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2159",5506,81,"2013/11/28","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2160",5506,84,"2013/11/29","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2161",5506,77,"2013/11/29","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2162",5506,72,"2013/11/29","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2163",5506,65,"2013/11/29","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2164",5506,64,"2013/11/29","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2165",5506,61,"2013/11/29","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2166",5506,66,"2013/11/29","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2167",5506,82,"2013/11/29","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2168",5506,104,"2013/11/29","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2169",5506,118,"2013/11/29","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2170",5506,139,"2013/11/29","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2171",5506,133,"2013/11/29","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2172",5506,115,"2013/11/29","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2173",5506,95,"2013/11/29","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2174",5506,89,"2013/11/29","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2175",5506,87,"2013/11/29","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2176",5506,100,"2013/11/29","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2177",5506,99,"2013/11/29","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2178",5506,114,"2013/11/29","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2179",5506,130,"2013/11/29","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2180",5506,141,"2013/11/29","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2181",5506,159,"2013/11/29","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2182",5506,164,"2013/11/29","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2183",5506,155,"2013/11/29","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2184",5506,176,"2013/11/30","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2185",5506,158,"2013/11/30","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2186",5506,96,"2013/11/30","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2187",5506,85,"2013/11/30","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2188",5506,75,"2013/11/30","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2189",5506,75,"2013/11/30","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2190",5506,75,"2013/11/30","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2191",5506,77,"2013/11/30","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2192",5506,71,"2013/11/30","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2193",5506,74,"2013/11/30","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2194",5506,76,"2013/11/30","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2195",5506,81,"2013/11/30","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2196",5506,81,"2013/11/30","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2197",5506,84,"2013/11/30","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2198",5506,71,"2013/11/30","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2199",5506,64,"2013/11/30","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2200",5506,65,"2013/11/30","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2201",5506,83,"2013/11/30","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2202",5506,94,"2013/11/30","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2203",5506,97,"2013/11/30","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2204",5506,80,"2013/11/30","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2205",5506,84,"2013/11/30","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2206",5506,79,"2013/11/30","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2207",5506,69,"2013/11/30","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2208",5506,66,"2013/12/01","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2209",5506,63,"2013/12/01","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2210",5506,58,"2013/12/01","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2211",5506,55,"2013/12/01","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2212",5506,55,"2013/12/01","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2213",5506,60,"2013/12/01","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2214",5506,58,"2013/12/01","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2215",5506,56,"2013/12/01","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2216",5506,64,"2013/12/01","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2217",5506,64,"2013/12/01","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2218",5506,93,"2013/12/01","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2219",5506,92,"2013/12/01","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2220",5506,85,"2013/12/01","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2221",5506,89,"2013/12/01","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2222",5506,71,"2013/12/01","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2223",5506,64,"2013/12/01","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2224",5506,95,"2013/12/01","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2225",5506,161,"2013/12/01","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2226",5506,172,"2013/12/01","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2227",5506,178,"2013/12/01","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2228",5506,156,"2013/12/01","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2229",5506,154,"2013/12/01","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2230",5506,137,"2013/12/01","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2231",5506,112,"2013/12/02","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2232",5506,88,"2013/12/02","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2233",5506,72,"2013/12/02","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2234",5506,64,"2013/12/02","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2235",5506,61,"2013/12/02","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2236",5506,58,"2013/12/02","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2237",5506,65,"2013/12/02","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2238",5506,95,"2013/12/02","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2239",5506,112,"2013/12/02","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2240",5506,121,"2013/12/02","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2241",5506,122,"2013/12/02","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2242",5506,123,"2013/12/02","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2243",5506,121,"2013/12/02","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2244",5506,100,"2013/12/02","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2245",5506,107,"2013/12/02","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2246",5506,115,"2013/12/02","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2247",5506,113,"2013/12/02","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2248",5506,133,"2013/12/02","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2249",5506,147,"2013/12/02","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2250",5506,152,"2013/12/02","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2251",5506,162,"2013/12/02","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2252",5506,155,"2013/12/02","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2253",5506,152,"2013/12/02","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2254",5506,129,"2013/12/02","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2255",5506,113,"2013/12/03","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2256",5506,94,"2013/12/03","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2257",5506,84,"2013/12/03","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2258",5506,73,"2013/12/03","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2259",5506,66,"2013/12/03","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2260",5506,61,"2013/12/03","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2261",5506,68,"2013/12/03","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2262",5506,79,"2013/12/03","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2263",5506,105,"2013/12/03","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2264",5506,125,"2013/12/03","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2265",5506,123,"2013/12/03","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2266",5506,157,"2013/12/03","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2267",5506,129,"2013/12/03","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2268",5506,90,"2013/12/03","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2269",5506,98,"2013/12/03","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2270",5506,104,"2013/12/03","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2271",5506,127,"2013/12/03","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2272",5506,143,"2013/12/03","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2273",5506,143,"2013/12/03","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2274",5506,156,"2013/12/03","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2275",5506,176,"2013/12/03","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2276",5506,182,"2013/12/03","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2277",5506,162,"2013/12/03","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2278",5506,168,"2013/12/03","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2279",5506,165,"2013/12/04","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2280",5506,138,"2013/12/04","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2281",5506,130,"2013/12/04","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2282",5506,109,"2013/12/04","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2283",5506,83,"2013/12/04","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2284",5506,62,"2013/12/04","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2285",5506,56,"2013/12/04","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2286",5506,64,"2013/12/04","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2287",5506,86,"2013/12/04","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2288",5506,91,"2013/12/04","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2289",5506,93,"2013/12/04","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2290",5506,84,"2013/12/04","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2291",5506,81,"2013/12/04","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2292",5506,76,"2013/12/04","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2293",5506,78,"2013/12/04","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2294",5506,81,"2013/12/04","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2295",5506,98,"2013/12/04","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2296",5506,96,"2013/12/04","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2297",5506,120,"2013/12/04","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2298",5506,144,"2013/12/04","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2299",5506,155,"2013/12/04","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2300",5506,142,"2013/12/04","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2301",5506,134,"2013/12/04","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2302",5506,125,"2013/12/04","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2303",5506,139,"2013/12/05","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2304",5506,124,"2013/12/05","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2305",5506,114,"2013/12/05","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2306",5506,118,"2013/12/05","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2307",5506,106,"2013/12/05","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2308",5506,97,"2013/12/05","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2309",5506,92,"2013/12/05","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2310",5506,99,"2013/12/05","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2311",5506,134,"2013/12/05","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2312",5506,189,"2013/12/05","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2313",5506,212,"2013/12/05","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2314",5506,223,"2013/12/05","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2315",5506,174,"2013/12/05","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2316",5506,150,"2013/12/05","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2317",5506,138,"2013/12/05","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2318",5506,116,"2013/12/05","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2319",5506,125,"2013/12/05","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2320",5506,153,"2013/12/05","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2321",5506,189,"2013/12/05","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2322",5506,205,"2013/12/05","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2323",5506,217,"2013/12/05","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2324",5506,220,"2013/12/05","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2325",5506,207,"2013/12/05","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2326",5506,214,"2013/12/05","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2327",5506,204,"2013/12/06","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2328",5506,167,"2013/12/06","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2329",5506,125,"2013/12/06","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2330",5506,101,"2013/12/06","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2331",5506,89,"2013/12/06","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2332",5506,84,"2013/12/06","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2333",5506,94,"2013/12/06","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2334",5506,111,"2013/12/06","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2335",5506,117,"2013/12/06","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2336",5506,94,"2013/12/06","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2337",5506,72,"2013/12/06","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2338",5506,68,"2013/12/06","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2339",5506,66,"2013/12/06","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2340",5506,73,"2013/12/06","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2341",5506,78,"2013/12/06","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2342",5506,70,"2013/12/06","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2343",5506,83,"2013/12/06","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2344",5506,110,"2013/12/06","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2345",5506,129,"2013/12/06","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2346",5506,133,"2013/12/06","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2347",5506,126,"2013/12/06","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2348",5506,130,"2013/12/06","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2349",5506,117,"2013/12/06","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2350",5506,138,"2013/12/06","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2351",5506,97,"2013/12/07","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2352",5506,77,"2013/12/07","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2353",5506,78,"2013/12/07","02:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2354",5506,75,"2013/12/07","03:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2355",5506,71,"2013/12/07","04:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2356",5506,70,"2013/12/07","05:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2357",5506,69,"2013/12/07","06:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2358",5506,85,"2013/12/07","07:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2359",5506,84,"2013/12/07","08:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2360",5506,97,"2013/12/07","09:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2361",5506,105,"2013/12/07","10:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2362",5506,121,"2013/12/07","11:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2363",5506,114,"2013/12/07","12:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2364",5506,84,"2013/12/07","13:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2365",5506,71,"2013/12/07","14:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2366",5506,77,"2013/12/07","15:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2367",5506,73,"2013/12/07","16:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2368",5506,102,"2013/12/07","17:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2369",5506,108,"2013/12/07","18:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2370",5506,91,"2013/12/07","19:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2371",5506,94,"2013/12/07","20:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2372",5506,90,"2013/12/07","21:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2373",5506,89,"2013/12/07","22:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2374",5506,86,"2013/12/07","23:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2375",5506,85,"2013/12/08","00:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
"2376",5506,84,"2013/12/08","01:00","Milano - P.zza  Zavattari",45.476089,9.143509,"Nitrogen Dioxide"
